bank_name,gvkey,iid,datadate,prccd,ajexdi,trfd,adj_close,ret,prev_adj_close
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-15,105.40000000,1.00000000,4.15904455,438.36329557,0.0047664442,438.36329557
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-16,109.90000000,1.00000000,4.15904455,457.07899605,0.0426944972,457.07899605
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-17,107.30000000,1.00000000,4.15904455,446.26548022,-0.023657871,446.26548022
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-18,108.90000000,1.00000000,4.15904455,452.9199515,0.0149114632,452.9199515
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-21,109.70000000,1.00000000,4.15904455,456.24718714,0.0073461892,456.24718714
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-22,112.50000000,1.00000000,4.15904455,467.89251188,0.0255241568,467.89251188
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-23,102.40000000,1.00000000,4.40273857,450.84042957,-0.036444444,450.84042957
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-24,101.95000000,1.00000000,4.40273857,448.85919721,-0.004394531,448.85919721
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-25,103.05000000,1.00000000,4.40273857,453.70220964,0.0107896027,453.70220964
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-28,104.25000000,1.00000000,4.40273857,458.98549592,0.0116448326,458.98549592
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-29,106.90000000,1.00000000,4.40273857,470.65275313,0.0254196643,470.65275313
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-30,104.70000000,1.00000000,4.40273857,460.96672828,-0.020579981,460.96672828
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-03-31,102.45000000,1.00000000,4.40273857,451.0605665,-0.021489971,451.0605665
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-01,103.20000000,1.00000000,4.40273857,454.36262042,0.0073206442,454.36262042
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-04,102.55000000,1.00000000,4.40273857,451.50084035,-0.00629845,451.50084035
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-05,102.20000000,1.00000000,4.40273857,449.95988185,-0.003412969,449.95988185
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-06,101.15000000,1.00000000,4.40273857,445.33700636,-0.010273973,445.33700636
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-07,103.70000000,1.00000000,4.40273857,456.56398971,0.025210084,456.56398971
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-08,106.00000000,1.00000000,4.40273857,466.69028842,0.0221793635,466.69028842
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-11,106.25000000,1.00000000,4.40273857,467.79097306,0.0023584906,467.79097306
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-12,107.85000000,1.00000000,4.40273857,474.83535477,0.0150588235,474.83535477
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-13,107.15000000,1.00000000,4.40273857,471.75343778,-0.006490496,471.75343778
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-14,106.30000000,1.00000000,4.40273857,468.01110999,-0.007932804,468.01110999
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-15,106.30000000,1.00000000,4.40273857,468.01110999,0,468.01110999
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-18,106.30000000,1.00000000,4.40273857,468.01110999,0,468.01110999
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-19,106.60000000,1.00000000,4.40273857,469.33193156,0.0028222013,469.33193156
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-20,109.55000000,1.00000000,4.40273857,482.32001034,0.027673546,482.32001034
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-21,111.40000000,1.00000000,4.40273857,490.4650767,0.0168872661,490.4650767
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-22,109.50000000,1.00000000,4.40273857,482.09987342,-0.017055655,482.09987342
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-25,106.80000000,1.00000000,4.40273857,470.21247928,-0.024657534,470.21247928
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-26,107.85000000,1.00000000,4.40273857,474.83535477,0.0098314607,474.83535477
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-27,116.05000000,1.00000000,4.40273857,510.93781105,0.0760315253,510.93781105
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-28,114.20000000,1.00000000,4.40273857,502.79274469,-0.015941405,502.79274469
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-04-29,111.55000000,1.00000000,4.40273857,491.12548748,-0.023204904,491.12548748
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-02,109.10000000,1.00000000,4.40273857,480.33877799,-0.021963245,480.33877799
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-03,111.10000000,1.00000000,4.40273857,489.14425513,0.0183318057,489.14425513
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-04,109.50000000,1.00000000,4.40273857,482.09987342,-0.01440144,482.09987342
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-05,108.30000000,1.00000000,4.40273857,476.81658713,-0.010958904,476.81658713
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-06,107.10000000,1.00000000,4.40273857,471.53330085,-0.011080332,471.53330085
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-09,104.30000000,1.00000000,4.40273857,459.20563285,-0.026143791,459.20563285
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-10,103.90000000,1.00000000,4.40273857,457.44453742,-0.003835091,457.44453742
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-11,106.40000000,1.00000000,4.40273857,468.45138385,0.0240615977,468.45138385
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-12,106.30000000,1.00000000,4.40273857,468.01110999,-0.00093985,468.01110999
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-13,108.35000000,1.00000000,4.40273857,477.03672406,0.0192850423,477.03672406
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-16,109.30000000,1.00000000,4.40273857,481.2193257,0.0087678819,481.2193257
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-17,109.80000000,1.00000000,4.40273857,483.42069499,0.0045745654,483.42069499
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-18,109.30000000,1.00000000,4.40273857,481.2193257,-0.004553734,481.2193257
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-19,108.55000000,1.00000000,4.40273857,477.91727177,-0.006861848,477.91727177
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-20,107.80000000,1.00000000,4.40273857,474.61521785,-0.006909258,474.61521785
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-23,109.65000000,1.00000000,4.40273857,482.7602842,0.01716141,482.7602842
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-24,110.15000000,1.00000000,4.40273857,484.96165349,0.0045599635,484.96165349
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-25,110.40000000,1.00000000,4.40273857,486.06233813,0.0022696323,486.06233813
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-26,110.40000000,1.00000000,4.40273857,486.06233813,0,486.06233813
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-27,111.55000000,1.00000000,4.40273857,491.12548748,0.0104166667,491.12548748
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-30,111.80000000,1.00000000,4.40273857,492.22617213,0.0022411475,492.22617213
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-05-31,107.80000000,1.00000000,4.40273857,474.61521785,-0.035778175,474.61521785
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-01,108.30000000,1.00000000,4.40273857,476.81658713,0.0046382189,476.81658713
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-02,109.20000000,1.00000000,4.40273857,480.77905184,0.0083102493,480.77905184
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-03,109.20000000,1.00000000,4.40273857,480.77905184,0,480.77905184
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-06,109.20000000,1.00000000,4.40273857,480.77905184,0,480.77905184
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-07,110.15000000,1.00000000,4.40273857,484.96165349,0.0086996337,484.96165349
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-08,109.65000000,1.00000000,4.40273857,482.7602842,-0.004539265,482.7602842
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-09,111.90000000,1.00000000,4.40273857,492.66644598,0.0205198358,492.66644598
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-10,109.15000000,1.00000000,4.40273857,480.55891492,-0.024575514,480.55891492
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-13,108.65000000,1.00000000,4.40273857,478.35754563,-0.004580852,478.35754563
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-14,108.60000000,1.00000000,4.40273857,478.1374087,-0.000460193,478.1374087
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-15,109.50000000,1.00000000,4.40273857,482.09987342,0.0082872928,482.09987342
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-16,103.45000000,1.00000000,4.40273857,455.46330507,-0.055251142,455.46330507
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-17,103.70000000,1.00000000,4.40273857,456.56398971,0.0024166264,456.56398971
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-20,106.45000000,1.00000000,4.40273857,468.67152078,0.0265188042,468.67152078
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-21,106.15000000,1.00000000,4.40273857,467.35069921,-0.002818225,467.35069921
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-22,103.55000000,1.00000000,4.40273857,455.90357892,-0.024493641,455.90357892
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-23,101.60000000,1.00000000,4.40273857,447.31823871,-0.018831482,447.31823871
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-24,101.60000000,1.00000000,4.40273857,447.31823871,0,447.31823871
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-27,103.35000000,1.00000000,4.40273857,455.02303121,0.0172244094,455.02303121
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-28,103.20000000,1.00000000,4.40273857,454.36262042,-0.001451379,454.36262042
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-29,102.55000000,1.00000000,4.40273857,451.50084035,-0.00629845,451.50084035
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-06-30,100.40000000,1.00000000,4.40273857,442.03495243,-0.020965383,442.03495243
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-01,101.10000000,1.00000000,4.40273857,445.11686943,0.0069721116,445.11686943
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-04,102.10000000,1.00000000,4.40273857,449.519608,0.0098911968,449.519608
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-05,100.60000000,1.00000000,4.40273857,442.91550014,-0.014691479,442.91550014
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-06,103.20000000,1.00000000,4.40273857,454.36262042,0.0258449304,454.36262042
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-07,104.75000000,1.00000000,4.40273857,461.18686521,0.0150193798,461.18686521
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-08,106.55000000,1.00000000,4.40273857,469.11179463,0.0171837709,469.11179463
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-11,105.00000000,1.00000000,4.40273857,462.28754985,-0.014547161,462.28754985
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-12,108.95000000,1.00000000,4.40273857,479.6783672,0.0376190476,479.6783672
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-13,104.80000000,1.00000000,4.40273857,461.40700214,-0.038090867,461.40700214
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-14,105.00000000,1.00000000,4.40273857,462.28754985,0.0019083969,462.28754985
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-15,103.20000000,1.00000000,4.40273857,454.36262042,-0.017142857,454.36262042
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-18,105.75000000,1.00000000,4.40273857,465.58960378,0.0247093023,465.58960378
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-19,107.45000000,1.00000000,4.40273857,473.07425935,0.0160756501,473.07425935
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-20,106.05000000,1.00000000,4.40273857,466.91042535,-0.013029316,466.91042535
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-21,106.95000000,1.00000000,4.40273857,470.87289006,0.0084865629,470.87289006
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-22,107.60000000,1.00000000,4.40273857,473.73467013,0.0060776064,473.73467013
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-25,106.20000000,1.00000000,4.40273857,467.57083613,-0.013011152,467.57083613
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-26,107.05000000,1.00000000,4.40273857,471.31316392,0.0080037665,471.31316392
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-27,106.70000000,1.00000000,4.40273857,469.77220542,-0.0032695,469.77220542
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-28,108.80000000,1.00000000,4.40273857,479.01795642,0.0196813496,479.01795642
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-07-29,109.65000000,1.00000000,4.40273857,482.7602842,0.0078125,482.7602842
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-01,108.60000000,1.00000000,4.40273857,478.1374087,-0.009575923,478.1374087
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-02,108.05000000,1.00000000,4.40273857,475.71590249,-0.005064457,475.71590249
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-03,109.55000000,1.00000000,4.40273857,482.32001034,0.0138824618,482.32001034
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-04,108.80000000,1.00000000,4.40273857,479.01795642,-0.006846189,479.01795642
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-05,110.40000000,1.00000000,4.40273857,486.06233813,0.0147058824,486.06233813
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-08,110.25000000,1.00000000,4.40273857,485.40192734,-0.001358696,485.40192734
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-09,109.70000000,1.00000000,4.40273857,482.98042113,-0.004988662,482.98042113
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-10,110.45000000,1.00000000,4.40273857,486.28247506,0.0068368277,486.28247506
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-11,110.40000000,1.00000000,4.40273857,486.06233813,-0.000452694,486.06233813
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-12,111.10000000,1.00000000,4.40273857,489.14425513,0.0063405797,489.14425513
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-15,110.95000000,1.00000000,4.40273857,488.48384434,-0.001350135,488.48384434
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-16,114.90000000,1.00000000,4.40273857,505.87466169,0.0356016224,505.87466169
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-17,112.95000000,1.00000000,4.40273857,497.28932148,-0.016971279,497.28932148
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-18,110.70000000,1.00000000,4.40273857,487.3831597,-0.019920319,487.3831597
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-19,111.90000000,1.00000000,4.40273857,492.66644598,0.0108401084,492.66644598
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-22,108.45000000,1.00000000,4.40273857,477.47699792,-0.030831099,477.47699792
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-23,108.10000000,1.00000000,4.40273857,475.93603942,-0.003227294,475.93603942
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-24,107.70000000,1.00000000,4.40273857,474.17494399,-0.003700278,474.17494399
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-25,108.45000000,1.00000000,4.40273857,477.47699792,0.0069637883,477.47699792
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-26,107.10000000,1.00000000,4.40273857,471.53330085,-0.012448133,471.53330085
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-29,105.40000000,1.00000000,4.40273857,464.04864528,-0.015873016,464.04864528
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-30,105.85000000,1.00000000,4.40273857,466.02987763,0.0042694497,466.02987763
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-08-31,106.65000000,1.00000000,4.40273857,469.55206849,0.0075578649,469.55206849
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-01,104.30000000,1.00000000,4.40273857,459.20563285,-0.022034693,459.20563285
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-02,106.25000000,1.00000000,4.40273857,467.79097306,0.018696069,467.79097306
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-05,105.75000000,1.00000000,4.40273857,465.58960378,-0.004705882,465.58960378
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-06,105.55000000,1.00000000,4.40273857,464.70905606,-0.001891253,464.70905606
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-07,104.70000000,1.00000000,4.40273857,460.96672828,-0.008053055,460.96672828
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-08,106.15000000,1.00000000,4.40273857,467.35069921,0.0138490926,467.35069921
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-09,106.90000000,1.00000000,4.40273857,470.65275313,0.0070654734,470.65275313
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-12,110.55000000,1.00000000,4.40273857,486.72274891,0.0341440599,486.72274891
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-13,110.05000000,1.00000000,4.40273857,484.52137963,-0.00452284,484.52137963
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-14,110.40000000,1.00000000,4.40273857,486.06233813,0.0031803726,486.06233813
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-15,111.25000000,1.00000000,4.40273857,489.80466591,0.0076992754,489.80466591
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-16,110.30000000,1.00000000,4.40273857,485.62206427,-0.008539326,485.62206427
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-19,108.55000000,1.00000000,4.40273857,477.91727177,-0.01586582,477.91727177
Skandinaviska Enskilda Banken AB (publ),015671,01W,2022-09-20,110.75000000,1.00000000,4.40273857,487.60329663,0.020267158,487.60329663
